,date,hora,Year,DOY,Hour,Minute,Lat,Lon,AOD_Type,AOD_047,AOD_055,AOD_Uncertainty,QA_AOD,timestamp
293,2015069,1830,2015,69,18,30,NA,NA,T,NA,NA,NA,NA,20150691830
294,2015069,2010,2015,69,20,10,NA,NA,A,NA,NA,NA,NA,20150692010
295,2015069,2010,2015,69,20,10,NA,NA,T,NA,NA,NA,NA,20150692010
296,2015069,2150,2015,69,21,50,NA,NA,A,NA,NA,NA,NA,20150692150
297,2015070,1735,2015,70,17,35,NA,NA,T,NA,NA,NA,NA,20150701735
298,2015070,1915,2015,70,19,15,NA,NA,T,NA,NA,NA,NA,20150701915
299,2015070,2055,2015,70,20,55,NA,NA,A,NA,NA,NA,NA,20150702055
300,2015070,2230,2015,70,22,30,NA,NA,A,NA,NA,NA,NA,20150702230
301,2015071,1820,2015,71,18,20,34.27083333,-118.2812213,T,0.12107,0.08801,0.0187,0,20150711820
302,2015071,1955,2015,71,19,55,NA,NA,T,NA,NA,NA,NA,20150711955
303,2015071,2000,2015,71,20,0,NA,NA,A,NA,NA,NA,NA,20150712000
304,2015071,2135,2015,71,21,35,34.27083333,-118.2812213,A,0.07799,0.05656,0.0156,0,20150712135
305,2015072,1725,2015,72,17,25,NA,NA,T,NA,NA,NA,NA,20150721725
306,2015072,1905,2015,72,19,5,34.27083333,-118.2812213,T,0.05878,0.04258,0.0205,0,20150721905
307,2015072,2040,2015,72,20,40,34.27083333,-118.2509691,A,0.06896,0.05,0.0162,0,20150722040
308,2015072,2220,2015,72,22,20,NA,NA,A,NA,NA,NA,NA,20150722220
309,2015073,1810,2015,73,18,10,34.07916666,-118.0430606,T,0.195,0.142,0.0167,0,20150731810
310,2015073,1945,2015,73,19,45,NA,NA,A,NA,NA,NA,NA,20150731945
311,2015073,1945,2015,73,19,45,NA,NA,T,NA,NA,NA,NA,20150731945
312,2015073,2125,2015,73,21,25,34.27083333,-118.2005487,A,0.14141,0.10288,0.0217,0,20150732125
313,2015074,1710,2015,74,17,10,NA,NA,T,NA,NA,NA,NA,20150741710
314,2015074,1850,2015,74,18,50,NA,NA,T,NA,NA,NA,NA,20150741850
315,2015074,2025,2015,74,20,25,NA,NA,T,NA,NA,NA,NA,20150742025
316,2015074,2030,2015,74,20,30,NA,NA,A,NA,NA,NA,NA,20150742030
317,2015074,2205,2015,74,22,5,NA,NA,A,NA,NA,NA,NA,20150742205
318,2015075,1755,2015,75,17,55,34.27083333,-118.2812213,T,0.11682,0.08481,0.0091,0,20150751755
319,2015075,1930,2015,75,19,30,NA,NA,A,NA,NA,NA,NA,20150751930
320,2015075,1935,2015,75,19,35,NA,NA,T,NA,NA,NA,NA,20150751935
321,2015075,2110,2015,75,21,10,NA,NA,A,NA,NA,NA,NA,20150752110
322,2015076,1700,2015,76,17,0,NA,NA,T,NA,NA,NA,NA,20150761700
323,2015076,1840,2015,76,18,40,34.17916666,-118.2230774,T,0.39162,0.28756,0.031,0,20150761840
324,2015076,2015,2015,76,20,15,34.27083333,-118.0190352,A,0.202,0.14719,0.0081,0,20150762015
325,2015076,2015,2015,76,20,15,NA,NA,T,NA,NA,NA,NA,20150762015
326,2015076,2155,2015,76,21,55,NA,NA,A,NA,NA,NA,NA,20150762155
327,2015077,1745,2015,77,17,45,NA,NA,T,NA,NA,NA,NA,20150771745
328,2015077,1920,2015,77,19,20,34.02083333,-118.0221986,T,0.42667,0.31333,0.0108,0,20150771920
329,2015077,2100,2015,77,21,0,NA,NA,A,NA,NA,NA,NA,20150772100
330,2015077,2240,2015,77,22,40,NA,NA,A,NA,NA,NA,NA,20150772240
331,2015078,1825,2015,78,18,25,34.27083333,-118.2812213,T,0.22679,0.16551,0.0245,0,20150781825
332,2015078,2005,2015,78,20,5,NA,NA,A,NA,NA,NA,NA,20150782005
333,2015078,2005,2015,78,20,5,NA,NA,T,NA,NA,NA,NA,20150782005
334,2015078,2145,2015,78,21,45,34.27083333,-118.2812213,A,0.14276,0.1038,0.0138,0,20150782145
335,2015079,1730,2015,79,17,30,NA,NA,T,NA,NA,NA,NA,20150791730
336,2015079,1910,2015,79,19,10,34.27083333,-118.2812213,T,0.11108,0.08071,0.017,0,20150791910
337,2015079,2050,2015,79,20,50,34.27083333,-118.2812213,A,0.12718,0.09242,0.0216,0,20150792050
338,2015079,2225,2015,79,22,25,NA,NA,A,NA,NA,NA,NA,20150792225
339,2015080,1815,2015,80,18,15,34.27083333,-118.2812213,T,0.29952,0.21939,0.0165,0,20150801815
340,2015080,1950,2015,80,19,50,NA,NA,A,NA,NA,NA,NA,20150801950
341,2015080,1950,2015,80,19,50,NA,NA,T,NA,NA,NA,NA,20150801950
342,2015080,2130,2015,80,21,30,34.27083333,-118.2812213,A,0.16864,0.12276,0.0206,0,20150802130
343,2015081,1720,2015,81,17,20,NA,NA,T,NA,NA,NA,NA,20150811720
344,2015081,1855,2015,81,18,55,NA,NA,T,NA,NA,NA,NA,20150811855
345,2015081,2035,2015,81,20,35,NA,NA,A,NA,NA,NA,NA,20150812035
346,2015081,2035,2015,81,20,35,NA,NA,T,NA,NA,NA,NA,20150812035
347,2015081,2215,2015,81,22,15,NA,NA,A,NA,NA,NA,NA,20150812215
348,2015082,1800,2015,82,18,0,34.27083333,-118.2308009,T,0.18976,0.13826,0.0119,0,20150821800
349,2015082,1940,2015,82,19,40,NA,NA,A,NA,NA,NA,NA,20150821940
350,2015082,1940,2015,82,19,40,NA,NA,T,NA,NA,NA,NA,20150821940
351,2015082,2120,2015,82,21,20,34.27083333,-118.2812213,A,0.17576,0.128,0.0297,0,20150822120
352,2015083,1705,2015,83,17,5,NA,NA,T,NA,NA,NA,NA,20150831705
353,2015083,1845,2015,83,18,45,34.27083333,-118.2812213,T,0.09711,0.0705,0.0337,0,20150831845
354,2015083,2020,2015,83,20,20,NA,NA,T,NA,NA,NA,NA,20150832020
355,2015083,2025,2015,83,20,25,34.27083333,-118.2812213,A,0.09293,0.06741,0.0096,0,20150832025
356,2015083,2200,2015,83,22,0,NA,NA,A,NA,NA,NA,NA,20150832200
357,2015084,1750,2015,84,17,50,NA,NA,T,NA,NA,NA,NA,20150841750
358,2015084,1925,2015,84,19,25,NA,NA,A,NA,NA,NA,NA,20150841925
359,2015084,1925,2015,84,19,25,34.27083333,-118.2812213,T,0.07716,0.05593,0.0096,0,20150841925
360,2015084,2105,2015,84,21,5,34.27083333,-118.2812213,A,0.07261,0.05266,0.0344,0,20150842105
361,2015085,1655,2015,85,16,55,NA,NA,T,NA,NA,NA,NA,20150851655
362,2015085,1835,2015,85,18,35,34.27083333,-118.2812213,T,0.1175,0.08542,0.0299,0,20150851835
363,2015085,2010,2015,85,20,10,NA,NA,A,NA,NA,NA,NA,20150852010
364,2015085,2010,2015,85,20,10,NA,NA,T,NA,NA,NA,NA,20150852010
365,2015085,2150,2015,85,21,50,34.27083333,-118.2812213,A,0.0574,0.04156,0.0122,0,20150852150
366,2015086,1735,2015,86,17,35,NA,NA,T,NA,NA,NA,NA,20150861735
367,2015086,1915,2015,86,19,15,34.27083333,-118.2812213,T,0.07416,0.05375,0.0145,0,20150861915
368,2015086,2055,2015,86,20,55,34.27083333,-118.2812213,A,0.08914,0.06469,0.0275,0,20150862055
369,2015086,2230,2015,86,22,30,NA,NA,A,NA,NA,NA,NA,20150862230
370,2015087,1820,2015,87,18,20,34.27083333,-118.2812213,T,0.15313,0.11142,0.0209,0,20150871820
371,2015087,1955,2015,87,19,55,NA,NA,T,NA,NA,NA,NA,20150871955
372,2015087,2000,2015,87,20,0,NA,NA,A,NA,NA,NA,NA,20150872000
373,2015087,2135,2015,87,21,35,34.27083333,-118.2812213,A,0.09794,0.07109,0.0177,0,20150872135
374,2015088,1725,2015,88,17,25,NA,NA,T,NA,NA,NA,NA,20150881725
375,2015088,1905,2015,88,19,5,34.27083333,-118.2812213,T,0.12908,0.09381,0.023,0,20150881905
376,2015088,2040,2015,88,20,40,34.27083333,-118.2812213,A,0.12646,0.09189,0.0185,0,20150882040
377,2015088,2220,2015,88,22,20,NA,NA,A,NA,NA,NA,NA,20150882220
378,2015089,1810,2015,89,18,10,34.27083333,-118.2812213,T,0.15133,0.1101,0.0147,0,20150891810
379,2015089,1945,2015,89,19,45,NA,NA,A,NA,NA,NA,NA,20150891945
380,2015089,1945,2015,89,19,45,NA,NA,T,NA,NA,NA,NA,20150891945
381,2015089,2125,2015,89,21,25,34.27083333,-118.2812213,A,0.1184,0.08603,0.0263,0,20150892125
382,2015090,1715,2015,90,17,15,NA,NA,T,NA,NA,NA,NA,20150901715
383,2015090,1850,2015,90,18,50,34.27083333,-118.240885,T,0.25234,0.18431,0.0321,0,20150901850
384,2015090,2025,2015,90,20,25,NA,NA,T,NA,NA,NA,NA,20150902025
385,2015090,2030,2015,90,20,30,34.27083333,-117.988783,A,0.25673,0.18748,0.0126,0,20150902030
386,2015090,2205,2015,90,22,5,NA,NA,A,NA,NA,NA,NA,20150902205
387,2015091,1755,2015,91,17,55,34.27083333,-118.2812213,T,0.19504,0.14214,0.0106,0,20150911755
388,2015091,1930,2015,91,19,30,NA,NA,A,NA,NA,NA,NA,20150911930
389,2015091,1935,2015,91,19,35,34.27083333,-118.2812213,T,0.14367,0.10443,0.0087,0,20150911935
390,2015091,2110,2015,91,21,10,34.27083333,-118.2812213,A,0.2037,0.14845,0.0362,0,20150912110
391,2015092,1700,2015,92,17,0,NA,NA,T,NA,NA,NA,NA,20150921700
392,2015092,1840,2015,92,18,40,34.27083333,-118.2711372,T,0.30462,0.22296,0.0368,0,20150921840
393,2015092,2015,2015,92,20,15,34.27083333,-118.2812213,A,0.16325,0.1188,0.0088,0,20150922015
394,2015092,2015,2015,92,20,15,NA,NA,T,NA,NA,NA,NA,20150922015
395,2015092,2155,2015,92,21,55,34.27083333,-118.2812213,A,0.15397,0.112,0.0109,0,20150922155
396,2015093,1745,2015,93,17,45,NA,NA,T,NA,NA,NA,NA,20150931745
397,2015093,1920,2015,93,19,20,34.27083333,-118.2812213,T,0.16418,0.11939,0.0128,0,20150931920
398,2015093,2100,2015,93,21,0,34.27083333,-118.0593715,A,0.20497,0.14936,0.0346,0,20150932100
399,2015093,2240,2015,93,22,40,NA,NA,A,NA,NA,NA,NA,20150932240
400,2015094,1825,2015,94,18,25,34.27083333,-118.2812213,T,0.14771,0.10743,0.0267,0,20150941825
401,2015094,2005,2015,94,20,5,NA,NA,A,NA,NA,NA,NA,20150942005
402,2015094,2005,2015,94,20,5,NA,NA,T,NA,NA,NA,NA,20150942005
403,2015094,2145,2015,94,21,45,34.27083333,-118.2812213,A,0.09697,0.07039,0.0156,0,20150942145
404,2015095,1730,2015,95,17,30,NA,NA,T,NA,NA,NA,NA,20150951730
405,2015095,1910,2015,95,19,10,34.27083333,-118.2812213,T,0.20344,0.14822,0.02,0,20150951910
406,2015095,2050,2015,95,20,50,34.27083333,-118.0089511,A,0.29336,0.21457,0.0247,0,20150952050
407,2015095,2225,2015,95,22,25,NA,NA,A,NA,NA,NA,NA,20150952225
408,2015096,1815,2015,96,18,15,34.1625,-118.2098052,T,0.2435,0.17773,0.0191,0,20150961815
409,2015096,1950,2015,96,19,50,NA,NA,A,NA,NA,NA,NA,20150961950
410,2015096,1950,2015,96,19,50,NA,NA,T,NA,NA,NA,NA,20150961950
411,2015096,2130,2015,96,21,30,34.27083333,-118.2812213,A,0.13306,0.09671,0.0227,0,20150962130
412,2015097,1720,2015,97,17,20,NA,NA,T,NA,NA,NA,NA,20150971720
413,2015097,1855,2015,97,18,55,NA,NA,T,NA,NA,NA,NA,20150971855
414,2015097,2035,2015,97,20,35,NA,NA,A,NA,NA,NA,NA,20150972035
415,2015097,2035,2015,97,20,35,NA,NA,T,NA,NA,NA,NA,20150972035
416,2015097,2215,2015,97,22,15,NA,NA,A,NA,NA,NA,NA,20150972215
417,2015098,1800,2015,98,18,0,34.27083333,-118.2812213,T,0.16082,0.11696,0.0135,0,20150981800
418,2015098,1940,2015,98,19,40,NA,NA,A,NA,NA,NA,NA,20150981940
419,2015098,1940,2015,98,19,40,NA,NA,T,NA,NA,NA,NA,20150981940
420,2015098,2120,2015,98,21,20,34.27083333,-118.2812213,A,0.12048,0.08756,0.0323,0,20150982120
421,2015099,1705,2015,99,17,5,NA,NA,T,NA,NA,NA,NA,20150991705
422,2015099,1845,2015,99,18,45,34.27083333,-118.0896238,T,0.14983,0.10897,0.0366,0,20150991845
423,2015099,2020,2015,99,20,20,NA,NA,T,NA,NA,NA,NA,20150992020
424,2015099,2025,2015,99,20,25,34.27083333,-118.2812213,A,0.12275,0.0892,0.0108,0,20150992025
425,2015099,2200,2015,99,22,0,NA,NA,A,NA,NA,NA,NA,20150992200
426,2015100,1750,2015,100,17,50,NA,NA,T,NA,NA,NA,NA,20151001750
427,2015100,1925,2015,100,19,25,NA,NA,A,NA,NA,NA,NA,20151001925
428,2015100,1925,2015,100,19,25,NA,NA,T,NA,NA,NA,NA,20151001925
429,2015100,2105,2015,100,21,5,34.27083333,-118.2106327,A,0.20459,0.14915,0.0337,0,20151002105
430,2015101,1835,2015,101,18,35,34.27083333,-118.2812213,T,0.21807,0.15908,0.034,0,20151011835
431,2015101,2010,2015,101,20,10,NA,NA,A,NA,NA,NA,NA,20151012010
432,2015101,2010,2015,101,20,10,NA,NA,T,NA,NA,NA,NA,20151012010
433,2015101,2150,2015,101,21,50,NA,NA,A,NA,NA,NA,NA,20151012150
434,2015102,1735,2015,102,17,35,NA,NA,T,NA,NA,NA,NA,20151021735
435,2015102,1915,2015,102,19,15,34.27083333,-118.2812213,T,0.13607,0.09889,0.0172,0,20151021915
436,2015102,2055,2015,102,20,55,34.27083333,-118.2812213,A,0.14777,0.10746,0.0326,0,20151022055
437,2015102,2230,2015,102,22,30,NA,NA,A,NA,NA,NA,NA,20151022230
438,2015103,1820,2015,103,18,20,34.27083333,-118.2812213,T,0.23088,0.16853,0.0237,0,20151031820
439,2015103,1955,2015,103,19,55,NA,NA,T,NA,NA,NA,NA,20151031955
440,2015103,2000,2015,103,20,0,NA,NA,A,NA,NA,NA,NA,20151032000
441,2015103,2135,2015,103,21,35,34.27083333,-118.2812213,A,0.18808,0.13699,0.0195,0,20151032135
442,2015104,1725,2015,104,17,25,NA,NA,T,NA,NA,NA,NA,20151041725
443,2015104,1905,2015,104,19,5,34.27083333,-118.2812213,T,0.20217,0.14733,0.0274,0,20151041905
444,2015104,2040,2015,104,20,40,34.27083333,-118.2812213,A,0.22484,0.16402,0.0212,0,20151042040
445,2015104,2220,2015,104,22,20,NA,NA,A,NA,NA,NA,NA,20151042220
446,2015105,1810,2015,105,18,10,34.27083333,-118.2812213,T,0.19751,0.14393,0.0166,0,20151051810
447,2015105,1945,2015,105,19,45,NA,NA,A,NA,NA,NA,NA,20151051945
448,2015105,1945,2015,105,19,45,NA,NA,T,NA,NA,NA,NA,20151051945
449,2015105,2125,2015,105,21,25,34.27083333,-118.2812213,A,0.15921,0.11583,0.028,0,20151052125
450,2015106,1710,2015,106,17,10,NA,NA,T,NA,NA,NA,NA,20151061710
451,2015106,1850,2015,106,18,50,34.27083333,-118.2812213,T,0.09649,0.07005,0.0391,0,20151061850
452,2015106,2025,2015,106,20,25,NA,NA,T,NA,NA,NA,NA,20151062025
453,2015106,2030,2015,106,20,30,34.27083333,-118.2812213,A,0.10467,0.07599,0.0139,0,20151062030
454,2015106,2205,2015,106,22,5,NA,NA,A,NA,NA,NA,NA,20151062205
455,2015107,1755,2015,107,17,55,34.27083333,-118.2812213,T,0.11392,0.08274,0.0119,0,20151071755
456,2015107,1930,2015,107,19,30,NA,NA,A,NA,NA,NA,NA,20151071930
457,2015107,1935,2015,107,19,35,34.27083333,-118.2812213,T,0.09444,0.06853,0.0102,0,20151071935
458,2015107,2110,2015,107,21,10,34.27083333,-118.2812213,A,0.14497,0.10545,0.0394,0,20151072110
459,2015108,1700,2015,108,17,0,NA,NA,T,NA,NA,NA,NA,20151081700
460,2015108,1840,2015,108,18,40,34.27083333,-118.2812213,T,0.19299,0.14064,0.0402,0,20151081840
461,2015108,2015,2015,108,20,15,34.27083333,-118.2812213,A,0.12875,0.09359,0.0098,0,20151082015
462,2015108,2015,2015,108,20,15,NA,NA,T,NA,NA,NA,NA,20151082015
463,2015108,2155,2015,108,21,55,34.27083333,-118.2812213,A,0.12678,0.09212,0.012,0,20151082155
464,2015109,1745,2015,109,17,45,NA,NA,T,NA,NA,NA,NA,20151091745
465,2015109,1920,2015,109,19,20,34.27083333,-118.2812213,T,0.17921,0.13046,0.0149,0,20151091920
466,2015109,2100,2015,109,21,0,34.27083333,-118.2812213,A,0.14674,0.10672,0.0386,0,20151092100
467,2015109,2240,2015,109,22,40,NA,NA,A,NA,NA,NA,NA,20151092240
468,2015110,1825,2015,110,18,25,34.27083333,-118.2812213,T,0.31045,0.22725,0.0289,0,20151101825
469,2015110,2005,2015,110,20,5,NA,NA,A,NA,NA,NA,NA,20151102005
470,2015110,2005,2015,110,20,5,NA,NA,T,NA,NA,NA,NA,20151102005
471,2015110,2145,2015,110,21,45,34.27083333,-118.2812213,A,0.22091,0.16109,0.017,0,20151102145
472,2015111,1730,2015,111,17,30,NA,NA,T,NA,NA,NA,NA,20151111730
473,2015111,1910,2015,111,19,10,NA,NA,T,NA,NA,NA,NA,20151111910
474,2015111,2050,2015,111,20,50,NA,NA,A,NA,NA,NA,NA,20151112050
475,2015111,2225,2015,111,22,25,NA,NA,A,NA,NA,NA,NA,20151112225
476,2015112,1815,2015,112,18,15,NA,NA,T,NA,NA,NA,NA,20151121815
477,2015112,1950,2015,112,19,50,NA,NA,A,NA,NA,NA,NA,20151121950
478,2015112,1950,2015,112,19,50,NA,NA,T,NA,NA,NA,NA,20151121950
479,2015112,2130,2015,112,21,30,NA,NA,A,NA,NA,NA,NA,20151122130
480,2015113,1720,2015,113,17,20,NA,NA,T,NA,NA,NA,NA,20151131720
481,2015113,1855,2015,113,18,55,NA,NA,T,NA,NA,NA,NA,20151131855
482,2015113,2030,2015,113,20,30,NA,NA,T,NA,NA,NA,NA,20151132030
483,2015113,2035,2015,113,20,35,NA,NA,A,NA,NA,NA,NA,20151132035
484,2015113,2215,2015,113,22,15,NA,NA,A,NA,NA,NA,NA,20151132215
485,2015114,1800,2015,114,18,0,NA,NA,T,NA,NA,NA,NA,20151141800
486,2015114,1940,2015,114,19,40,NA,NA,A,NA,NA,NA,NA,20151141940
487,2015114,1940,2015,114,19,40,NA,NA,T,NA,NA,NA,NA,20151141940
488,2015114,2120,2015,114,21,20,NA,NA,A,NA,NA,NA,NA,20151142120
489,2015115,1705,2015,115,17,5,NA,NA,T,NA,NA,NA,NA,20151151705
490,2015115,1845,2015,115,18,45,NA,NA,T,NA,NA,NA,NA,20151151845
491,2015115,2020,2015,115,20,20,NA,NA,T,NA,NA,NA,NA,20151152020
492,2015115,2025,2015,115,20,25,NA,NA,A,NA,NA,NA,NA,20151152025
493,2015115,2200,2015,115,22,0,NA,NA,A,NA,NA,NA,NA,20151152200
494,2015116,1750,2015,116,17,50,NA,NA,T,NA,NA,NA,NA,20151161750
495,2015116,1925,2015,116,19,25,NA,NA,A,NA,NA,NA,NA,20151161925
496,2015116,1925,2015,116,19,25,34.27083333,-118.2812213,T,0.12079,0.08777,0.0129,0,20151161925
497,2015116,2105,2015,116,21,5,34.27083333,-117.9786989,A,0.275,0.20105,0.0411,0,20151162105
498,2015117,1830,2015,117,18,30,34.27083333,-118.2812213,T,0.11371,0.08262,0.0352,0,20151171830
499,2015117,2010,2015,117,20,10,NA,NA,A,NA,NA,NA,NA,20151172010
500,2015117,2010,2015,117,20,10,NA,NA,T,NA,NA,NA,NA,20151172010
501,2015117,2150,2015,117,21,50,34.27083333,-118.2812213,A,0.10439,0.0758,0.0147,0,20151172150
502,2015118,1735,2015,118,17,35,NA,NA,T,NA,NA,NA,NA,20151181735
503,2015118,1915,2015,118,19,15,34.27083333,-118.2812213,T,0.0604,0.04376,0.0194,0,20151181915
504,2015118,2055,2015,118,20,55,34.27083333,-118.2812213,A,0.05905,0.04279,0.0355,0,20151182055
505,2015118,2230,2015,118,22,30,NA,NA,A,NA,NA,NA,NA,20151182230
506,2015119,1820,2015,119,18,20,34.22916666,-118.1621947,T,0.2537,0.18522,0.0252,0,20151191820
507,2015119,1955,2015,119,19,55,NA,NA,T,NA,NA,NA,NA,20151191955
508,2015119,2000,2015,119,20,0,NA,NA,A,NA,NA,NA,NA,20151192000
509,2015119,2135,2015,119,21,35,34.27083333,-118.2812213,A,0.18418,0.13412,0.021,0,20151192135
510,2015120,1725,2015,120,17,25,NA,NA,T,NA,NA,NA,NA,20151201725
511,2015120,1905,2015,120,19,5,NA,NA,T,NA,NA,NA,NA,20151201905
512,2015120,2040,2015,120,20,40,34.27083333,-118.2106327,A,0.18434,0.13427,0.0213,0,20151202040
513,2015120,2220,2015,120,22,20,NA,NA,A,NA,NA,NA,NA,20151202220
514,2015121,1810,2015,121,18,10,34.27083333,-118.2812213,T,0.19945,0.14532,0.0183,0,20151211810
515,2015121,1945,2015,121,19,45,NA,NA,A,NA,NA,NA,NA,20151211945
516,2015121,1945,2015,121,19,45,NA,NA,T,NA,NA,NA,NA,20151211945
517,2015121,2125,2015,121,21,25,34.27083333,-118.2812213,A,0.10228,0.07428,0.0294,0,20151212125
518,2015122,1715,2015,122,17,15,NA,NA,T,NA,NA,NA,NA,20151221715
519,2015122,1850,2015,122,18,50,34.27083333,-118.2812213,T,0.11709,0.08509,0.0416,0,20151221850
520,2015122,2025,2015,122,20,25,NA,NA,T,NA,NA,NA,NA,20151222025
521,2015122,2030,2015,122,20,30,34.27083333,-118.2812213,A,0.1249,0.09078,0.015,0,20151222030
522,2015122,2210,2015,122,22,10,NA,NA,A,NA,NA,NA,NA,20151222210
523,2015123,1755,2015,123,17,55,34.27083333,-118.2812213,T,0.19524,0.14234,0.0132,0,20151231755
524,2015123,1930,2015,123,19,30,NA,NA,A,NA,NA,NA,NA,20151231930
525,2015123,1935,2015,123,19,35,34.27083333,-118.2812213,T,0.1831,0.13341,0.011,0,20151231935
526,2015123,2110,2015,123,21,10,34.27083333,-118.2812213,A,0.22781,0.16623,0.0418,0,20151232110
527,2015124,1700,2015,124,17,0,NA,NA,T,NA,NA,NA,NA,20151241700
528,2015124,1840,2015,124,18,40,34.27083333,-118.2812213,T,0.22153,0.16163,0.0432,0,20151241840
529,2015124,2015,2015,124,20,15,34.27083333,-118.2812213,A,0.22205,0.162,0.0105,0,20151242015
530,2015124,2015,2015,124,20,15,NA,NA,T,NA,NA,NA,NA,20151242015
531,2015124,2155,2015,124,21,55,34.27083333,-118.2812213,A,0.15684,0.11412,0.0127,0,20151242155
532,2015125,1745,2015,125,17,45,NA,NA,T,NA,NA,NA,NA,20151251745
533,2015125,1920,2015,125,19,20,NA,NA,T,NA,NA,NA,NA,20151251920
534,2015125,2100,2015,125,21,0,NA,NA,A,NA,NA,NA,NA,20151252100
535,2015125,2240,2015,125,22,40,NA,NA,A,NA,NA,NA,NA,20151252240
536,2015126,1825,2015,126,18,25,NA,NA,T,NA,NA,NA,NA,20151261825
537,2015126,2005,2015,126,20,5,NA,NA,A,NA,NA,NA,NA,20151262005
538,2015126,2005,2015,126,20,5,NA,NA,T,NA,NA,NA,NA,20151262005
539,2015126,2145,2015,126,21,45,NA,NA,A,NA,NA,NA,NA,20151262145
540,2015127,1730,2015,127,17,30,NA,NA,T,NA,NA,NA,NA,20151271730
541,2015127,1910,2015,127,19,10,NA,NA,T,NA,NA,NA,NA,20151271910
542,2015127,2050,2015,127,20,50,NA,NA,A,NA,NA,NA,NA,20151272050
543,2015127,2225,2015,127,22,25,NA,NA,A,NA,NA,NA,NA,20151272225
544,2015128,1815,2015,128,18,15,NA,NA,T,NA,NA,NA,NA,20151281815
545,2015128,1950,2015,128,19,50,NA,NA,A,NA,NA,NA,NA,20151281950
546,2015128,1950,2015,128,19,50,NA,NA,T,NA,NA,NA,NA,20151281950
547,2015128,2130,2015,128,21,30,NA,NA,A,NA,NA,NA,NA,20151282130
548,2015129,1720,2015,129,17,20,NA,NA,T,NA,NA,NA,NA,20151291720
549,2015129,1855,2015,129,18,55,NA,NA,T,NA,NA,NA,NA,20151291855
550,2015129,2035,2015,129,20,35,NA,NA,A,NA,NA,NA,NA,20151292035
551,2015129,2035,2015,129,20,35,NA,NA,T,NA,NA,NA,NA,20151292035
552,2015129,2215,2015,129,22,15,NA,NA,A,NA,NA,NA,NA,20151292215
553,2015130,1800,2015,130,18,0,34.27083333,-118.2812213,T,0.18603,0.13557,0.0161,0,20151301800
554,2015130,1940,2015,130,19,40,NA,NA,A,NA,NA,NA,NA,20151301940
555,2015130,1940,2015,130,19,40,NA,NA,T,NA,NA,NA,NA,20151301940
556,2015130,2120,2015,130,21,20,34.27083333,-118.2812213,A,0.12812,0.09313,0.0352,0,20151302120
557,2015131,1705,2015,131,17,5,NA,NA,T,NA,NA,NA,NA,20151311705
558,2015131,1845,2015,131,18,45,34.27083333,-118.2610531,T,0.277,0.20255,0.0434,0,20151311845
559,2015131,2020,2015,131,20,20,NA,NA,T,NA,NA,NA,NA,20151312020
560,2015131,2025,2015,131,20,25,NA,NA,A,NA,NA,NA,NA,20151312025
561,2015131,2200,2015,131,22,0,NA,NA,A,NA,NA,NA,NA,20151312200
562,2015132,1750,2015,132,17,50,NA,NA,T,NA,NA,NA,NA,20151321750
563,2015132,1925,2015,132,19,25,NA,NA,A,NA,NA,NA,NA,20151321925
564,2015132,1925,2015,132,19,25,34.27083333,-118.0492875,T,0.23345,0.17033,0.0131,0,20151321925
565,2015132,2105,2015,132,21,5,34.27083333,-118.2812213,A,0.22954,0.16753,0.0439,0,20151322105
566,2015133,1655,2015,133,16,55,NA,NA,T,NA,NA,NA,NA,20151331655
567,2015133,1835,2015,133,18,35,34.25416666,-118.015816,T,0.35638,0.26141,0.0353,0,20151331835
568,2015133,2010,2015,133,20,10,NA,NA,A,NA,NA,NA,NA,20151332010
569,2015133,2010,2015,133,20,10,NA,NA,T,NA,NA,NA,NA,20151332010
570,2015133,2150,2015,133,21,50,NA,NA,A,NA,NA,NA,NA,20151332150
571,2015134,1740,2015,134,17,40,NA,NA,T,NA,NA,NA,NA,20151341740
572,2015134,1915,2015,134,19,15,NA,NA,T,NA,NA,NA,NA,20151341915
573,2015134,2055,2015,134,20,55,NA,NA,A,NA,NA,NA,NA,20151342055
574,2015134,2230,2015,134,22,30,NA,NA,A,NA,NA,NA,NA,20151342230
575,2015135,1820,2015,135,18,20,NA,NA,T,NA,NA,NA,NA,20151351820
576,2015135,1955,2015,135,19,55,NA,NA,T,NA,NA,NA,NA,20151351955
577,2015135,2000,2015,135,20,0,NA,NA,A,NA,NA,NA,NA,20151352000
578,2015135,2135,2015,135,21,35,NA,NA,A,NA,NA,NA,NA,20151352135
579,2015136,1725,2015,136,17,25,NA,NA,T,NA,NA,NA,NA,20151361725
580,2015136,1905,2015,136,19,5,NA,NA,T,NA,NA,NA,NA,20151361905
581,2015136,2040,2015,136,20,40,NA,NA,A,NA,NA,NA,NA,20151362040
582,2015136,2220,2015,136,22,20,NA,NA,A,NA,NA,NA,NA,20151362220
583,2015137,1810,2015,137,18,10,NA,NA,T,NA,NA,NA,NA,20151371810
584,2015137,1945,2015,137,19,45,NA,NA,A,NA,NA,NA,NA,20151371945
585,2015137,1945,2015,137,19,45,NA,NA,T,NA,NA,NA,NA,20151371945
586,2015137,2125,2015,137,21,25,NA,NA,A,NA,NA,NA,NA,20151372125
587,2015138,1715,2015,138,17,15,NA,NA,T,NA,NA,NA,NA,20151381715
588,2015138,1850,2015,138,18,50,NA,NA,T,NA,NA,NA,NA,20151381850
